创建为新数据集,样品 417 用户 Administrator 日期 星期日, 七月 28 2019
cm-1,%T
10000.00,3.19
9999.00,3.24
9998.00,3.30
9997.00,3.35
9996.00,3.40
9995.00,3.45
9994.00,3.50
9993.00,3.54
9992.00,3.58
9991.00,3.62
9990.00,3.66
9989.00,3.69
9988.00,3.71
9987.00,3.73
9986.00,3.75
9985.00,3.76
9984.00,3.76
9983.00,3.76
9982.00,3.75
9981.00,3.74
9980.00,3.72
9979.00,3.70
9978.00,3.67
9977.00,3.64
9976.00,3.61
9975.00,3.58
9974.00,3.54
9973.00,3.49
9972.00,3.45
9971.00,3.40
9970.00,3.36
9969.00,3.31
9968.00,3.26
9967.00,3.21
9966.00,3.16
9965.00,3.11
9964.00,3.06
9963.00,3.01
9962.00,2.97
9961.00,2.92
9960.00,2.88
9959.00,2.83
9958.00,2.79
9957.00,2.76
9956.00,2.72
9955.00,2.69
9954.00,2.66
9953.00,2.63
9952.00,2.61
9951.00,2.59
9950.00,2.57
9949.00,2.55
9948.00,2.53
9947.00,2.52
9946.00,2.51
9945.00,2.50
9944.00,2.49
9943.00,2.48
9942.00,2.47
9941.00,2.46
9940.00,2.46
9939.00,2.45
9938.00,2.45
9937.00,2.45
9936.00,2.45
9935.00,2.45
9934.00,2.45
9933.00,2.45
9932.00,2.46
9931.00,2.46
9930.00,2.46
9929.00,2.46
9928.00,2.47
9927.00,2.47
9926.00,2.47
9925.00,2.47
9924.00,2.47
9923.00,2.47
9922.00,2.47
9921.00,2.48
9920.00,2.48
9919.00,2.48
9918.00,2.48
9917.00,2.48
9916.00,2.48
9915.00,2.49
9914.00,2.49
9913.00,2.49
9912.00,2.49
9911.00,2.49
9910.00,2.50
9909.00,2.50
9908.00,2.50
9907.00,2.50
9906.00,2.50
9905.00,2.50
9904.00,2.50
9903.00,2.50
9902.00,2.50
9901.00,2.49
9900.00,2.49
9899.00,2.49
9898.00,2.48
9897.00,2.48
9896.00,2.47
9895.00,2.47
9894.00,2.46
9893.00,2.45
9892.00,2.44
9891.00,2.43
9890.00,2.42
9889.00,2.41
9888.00,2.40
9887.00,2.39
9886.00,2.37
9885.00,2.35
9884.00,2.34
9883.00,2.32
9882.00,2.30
9881.00,2.27
9880.00,2.25
9879.00,2.23
9878.00,2.21
9877.00,2.18
9876.00,2.16
9875.00,2.14
9874.00,2.12
9873.00,2.11
9872.00,2.09
9871.00,2.07
9870.00,2.06
9869.00,2.04
9868.00,2.03
9867.00,2.02
9866.00,2.00
9865.00,1.99
9864.00,1.98
9863.00,1.97
9862.00,1.96
9861.00,1.95
9860.00,1.94
9859.00,1.94
9858.00,1.93
9857.00,1.93
9856.00,1.93
9855.00,1.94
9854.00,1.94
9853.00,1.95
9852.00,1.95
9851.00,1.96
9850.00,1.97
9849.00,1.97
9848.00,1.98
9847.00,1.99
9846.00,1.99
9845.00,2.00
9844.00,2.01
9843.00,2.02
9842.00,2.03
9841.00,2.03
9840.00,2.05
9839.00,2.06
9838.00,2.07
9837.00,2.08
9836.00,2.09
9835.00,2.11
9834.00,2.12
9833.00,2.13
9832.00,2.14
9831.00,2.16
9830.00,2.17
9829.00,2.18
9828.00,2.19
9827.00,2.20
9826.00,2.21
9825.00,2.22
9824.00,2.23
9823.00,2.24
9822.00,2.25
9821.00,2.26
9820.00,2.27
9819.00,2.29
9818.00,2.30
9817.00,2.31
9816.00,2.33
9815.00,2.34
9814.00,2.35
9813.00,2.36
9812.00,2.37
9811.00,2.38
9810.00,2.39
9809.00,2.40
9808.00,2.41
9807.00,2.41
9806.00,2.42
9805.00,2.43
9804.00,2.43
9803.00,2.44
9802.00,2.44
9801.00,2.45
9800.00,2.45
9799.00,2.45
9798.00,2.45
9797.00,2.45
9796.00,2.45
9795.00,2.45
9794.00,2.44
9793.00,2.43
9792.00,2.42
9791.00,2.41
9790.00,2.40
9789.00,2.39
9788.00,2.37
9787.00,2.36
9786.00,2.34
9785.00,2.33
9784.00,2.31
9783.00,2.30
9782.00,2.28
9781.00,2.27
9780.00,2.25
9779.00,2.24
9778.00,2.23
9777.00,2.21
9776.00,2.20
9775.00,2.19
9774.00,2.17
9773.00,2.16
9772.00,2.15
9771.00,2.14
9770.00,2.14
9769.00,2.13
9768.00,2.12
9767.00,2.12
9766.00,2.11
9765.00,2.11
9764.00,2.11
9763.00,2.11
9762.00,2.11
9761.00,2.11
9760.00,2.12
9759.00,2.12
9758.00,2.12
9757.00,2.13
9756.00,2.13
9755.00,2.13
9754.00,2.13
9753.00,2.13
9752.00,2.13
9751.00,2.13
9750.00,2.12
9749.00,2.12
9748.00,2.12
9747.00,2.11
9746.00,2.10
9745.00,2.10
9744.00,2.09
9743.00,2.08
9742.00,2.07
9741.00,2.06
9740.00,2.05
9739.00,2.03
9738.00,2.02
9737.00,2.01
9736.00,2.00
9735.00,1.99
9734.00,1.98
9733.00,1.97
9732.00,1.96
9731.00,1.95
9730.00,1.94
9729.00,1.94
9728.00,1.93
9727.00,1.92
9726.00,1.91
9725.00,1.90
9724.00,1.90
9723.00,1.89
9722.00,1.89
9721.00,1.89
9720.00,1.88
9719.00,1.88
9718.00,1.89
9717.00,1.89
9716.00,1.89
9715.00,1.89
9714.00,1.90
9713.00,1.90
9712.00,1.90
9711.00,1.91
9710.00,1.91
9709.00,1.91
9708.00,1.92
9707.00,1.92
9706.00,1.92
9705.00,1.92
9704.00,1.93
9703.00,1.93
9702.00,1.93
9701.00,1.94
9700.00,1.94
9699.00,1.95
9698.00,1.95
9697.00,1.96
9696.00,1.96
9695.00,1.97
9694.00,1.97
9693.00,1.98
9692.00,1.98
9691.00,1.99
9690.00,1.99
9689.00,2.00
9688.00,2.00
9687.00,2.01
9686.00,2.01
9685.00,2.02
9684.00,2.02
9683.00,2.02
9682.00,2.02
9681.00,2.03
9680.00,2.03
9679.00,2.04
9678.00,2.04
9677.00,2.05
9676.00,2.05
9675.00,2.06
9674.00,2.06
9673.00,2.07
9672.00,2.08
9671.00,2.09
9670.00,2.09
9669.00,2.10
9668.00,2.11
9667.00,2.11
9666.00,2.12
9665.00,2.12
9664.00,2.13
9663.00,2.13
9662.00,2.14
9661.00,2.14
9660.00,2.15
9659.00,2.15
9658.00,2.16
9657.00,2.17
9656.00,2.18
9655.00,2.18
9654.00,2.19
9653.00,2.20
9652.00,2.20
9651.00,2.21
9650.00,2.21
9649.00,2.21
9648.00,2.21
9647.00,2.21
9646.00,2.20
9645.00,2.20
9644.00,2.20
9643.00,2.19
9642.00,2.19
9641.00,2.18
9640.00,2.18
9639.00,2.18
9638.00,2.17
9637.00,2.17
9636.00,2.16
9635.00,2.16
9634.00,2.15
9633.00,2.15
9632.00,2.14
9631.00,2.13
9630.00,2.13
9629.00,2.12
9628.00,2.11
9627.00,2.11
9626.00,2.10
9625.00,2.10
9624.00,2.10
9623.00,2.10
9622.00,2.10
9621.00,2.10
9620.00,2.10
9619.00,2.10
9618.00,2.11
9617.00,2.11
9616.00,2.12
9615.00,2.12
9614.00,2.13
9613.00,2.13
9612.00,2.13
9611.00,2.13
9610.00,2.13
9609.00,2.14
9608.00,2.14
9607.00,2.14
9606.00,2.14
9605.00,2.14
9604.00,2.14
9603.00,2.14
9602.00,2.14
9601.00,2.14
9600.00,2.14
9599.00,2.14
9598.00,2.14
9597.00,2.13
9596.00,2.13
9595.00,2.12
9594.00,2.12
9593.00,2.11
9592.00,2.11
9591.00,2.10
9590.00,2.09
9589.00,2.09
9588.00,2.08
9587.00,2.07
9586.00,2.07
9585.00,2.06
9584.00,2.06
9583.00,2.05
9582.00,2.05
9581.00,2.05
9580.00,2.05
9579.00,2.05
9578.00,2.04
9577.00,2.04
9576.00,2.04
9575.00,2.04
9574.00,2.04
9573.00,2.05
9572.00,2.05
9571.00,2.05
9570.00,2.05
9569.00,2.06
9568.00,2.06
9567.00,2.07
9566.00,2.08
9565.00,2.09
9564.00,2.10
9563.00,2.11
9562.00,2.13
9561.00,2.14
9560.00,2.16
9559.00,2.17
9558.00,2.19
9557.00,2.21
9556.00,2.22
9555.00,2.24
9554.00,2.25
9553.00,2.27
9552.00,2.28
9551.00,2.30
9550.00,2.31
9549.00,2.32
9548.00,2.34
9547.00,2.35
9546.00,2.36
9545.00,2.37
9544.00,2.38
9543.00,2.39
9542.00,2.40
9541.00,2.41
9540.00,2.41
9539.00,2.41
9538.00,2.41
9537.00,2.41
9536.00,2.41
9535.00,2.40
