创建为新数据集,样品 760 用户 Administrator 日期 星期五, 七月 20 2018
cm-1,%T
10000.00,0.84
9999.00,0.84
9998.00,0.84
9997.00,0.84
9996.00,0.83
9995.00,0.83
9994.00,0.83
9993.00,0.83
9992.00,0.83
9991.00,0.82
9990.00,0.82
9989.00,0.82
9988.00,0.82
9987.00,0.82
9986.00,0.82
9985.00,0.81
9984.00,0.81
9983.00,0.81
9982.00,0.81
9981.00,0.81
9980.00,0.82
9979.00,0.82
9978.00,0.82
9977.00,0.82
9976.00,0.82
9975.00,0.83
9974.00,0.83
9973.00,0.83
9972.00,0.83
9971.00,0.83
9970.00,0.84
9969.00,0.84
9968.00,0.84
9967.00,0.84
9966.00,0.84
9965.00,0.84
9964.00,0.84
9963.00,0.84
9962.00,0.84
9961.00,0.83
9960.00,0.83
9959.00,0.83
9958.00,0.83
9957.00,0.83
9956.00,0.82
9955.00,0.82
9954.00,0.82
9953.00,0.82
9952.00,0.82
9951.00,0.82
9950.00,0.82
9949.00,0.82
9948.00,0.82
9947.00,0.82
9946.00,0.82
9945.00,0.82
9944.00,0.82
9943.00,0.82
9942.00,0.82
9941.00,0.82
9940.00,0.82
9939.00,0.82
9938.00,0.82
9937.00,0.82
9936.00,0.82
9935.00,0.82
9934.00,0.82
9933.00,0.82
9932.00,0.81
9931.00,0.81
9930.00,0.81
9929.00,0.81
9928.00,0.81
9927.00,0.81
9926.00,0.80
9925.00,0.80
9924.00,0.80
9923.00,0.80
9922.00,0.80
9921.00,0.80
9920.00,0.80
9919.00,0.80
9918.00,0.81
9917.00,0.81
9916.00,0.81
9915.00,0.81
9914.00,0.82
9913.00,0.82
9912.00,0.82
9911.00,0.82
9910.00,0.83
9909.00,0.83
9908.00,0.83
9907.00,0.83
9906.00,0.83
9905.00,0.83
9904.00,0.84
9903.00,0.84
9902.00,0.84
9901.00,0.84
9900.00,0.84
9899.00,0.84
9898.00,0.84
9897.00,0.84
9896.00,0.84
9895.00,0.83
9894.00,0.83
9893.00,0.83
9892.00,0.83
9891.00,0.83
9890.00,0.83
9889.00,0.83
9888.00,0.82
9887.00,0.82
9886.00,0.82
9885.00,0.82
9884.00,0.82
9883.00,0.81
9882.00,0.81
9881.00,0.81
9880.00,0.81
9879.00,0.81
9878.00,0.81
9877.00,0.81
9876.00,0.81
9875.00,0.81
9874.00,0.81
9873.00,0.81
9872.00,0.81
9871.00,0.81
9870.00,0.81
9869.00,0.81
9868.00,0.81
9867.00,0.81
9866.00,0.82
9865.00,0.82
9864.00,0.82
9863.00,0.82
9862.00,0.81
9861.00,0.81
9860.00,0.81
9859.00,0.81
9858.00,0.81
9857.00,0.81
9856.00,0.80
9855.00,0.80
9854.00,0.80
9853.00,0.80
9852.00,0.79
9851.00,0.79
9850.00,0.79
9849.00,0.79
9848.00,0.78
9847.00,0.78
9846.00,0.78
9845.00,0.78
9844.00,0.78
9843.00,0.78
9842.00,0.78
9841.00,0.78
9840.00,0.78
9839.00,0.78
9838.00,0.78
9837.00,0.79
9836.00,0.79
9835.00,0.79
9834.00,0.79
9833.00,0.79
9832.00,0.80
9831.00,0.80
9830.00,0.80
9829.00,0.80
9828.00,0.80
9827.00,0.80
