创建为新数据集,样品 575 用户 Administrator 日期 星期一, 七月 16 2018
cm-1,%T
10000.00,1.59
9999.00,1.59
9998.00,1.59
9997.00,1.59
9996.00,1.59
9995.00,1.59
9994.00,1.59
9993.00,1.59
9992.00,1.59
9991.00,1.59
9990.00,1.59
9989.00,1.59
9988.00,1.59
9987.00,1.59
9986.00,1.59
9985.00,1.59
9984.00,1.59
9983.00,1.59
9982.00,1.59
9981.00,1.59
9980.00,1.59
9979.00,1.59
9978.00,1.59
9977.00,1.58
9976.00,1.58
9975.00,1.58
9974.00,1.58
9973.00,1.58
9972.00,1.58
9971.00,1.58
9970.00,1.58
9969.00,1.58
9968.00,1.58
9967.00,1.58
9966.00,1.58
9965.00,1.58
9964.00,1.58
9963.00,1.58
9962.00,1.57
9961.00,1.57
9960.00,1.57
9959.00,1.57
9958.00,1.57
9957.00,1.57
9956.00,1.57
9955.00,1.56
9954.00,1.56
9953.00,1.56
9952.00,1.56
9951.00,1.56
9950.00,1.55
9949.00,1.55
9948.00,1.55
9947.00,1.55
9946.00,1.55
9945.00,1.55
9944.00,1.55
9943.00,1.55
9942.00,1.55
9941.00,1.56
9940.00,1.56
9939.00,1.56
9938.00,1.56
9937.00,1.57
9936.00,1.57
9935.00,1.57
9934.00,1.57
9933.00,1.57
9932.00,1.57
9931.00,1.58
9930.00,1.58
9929.00,1.58
9928.00,1.58
9927.00,1.58
9926.00,1.58
9925.00,1.58
9924.00,1.58
9923.00,1.58
9922.00,1.57
9921.00,1.57
9920.00,1.57
9919.00,1.57
9918.00,1.57
9917.00,1.57
9916.00,1.57
9915.00,1.57
9914.00,1.57
9913.00,1.57
9912.00,1.58
9911.00,1.58
9910.00,1.58
9909.00,1.58
9908.00,1.58
9907.00,1.58
9906.00,1.58
9905.00,1.58
9904.00,1.58
9903.00,1.58
9902.00,1.58
9901.00,1.58
9900.00,1.58
9899.00,1.58
9898.00,1.58
9897.00,1.58
9896.00,1.58
9895.00,1.58
9894.00,1.58
9893.00,1.58
9892.00,1.58
9891.00,1.58
9890.00,1.58
9889.00,1.58
9888.00,1.57
9887.00,1.57
9886.00,1.57
9885.00,1.57
9884.00,1.57
9883.00,1.57
9882.00,1.57
9881.00,1.57
9880.00,1.57
9879.00,1.57
9878.00,1.57
9877.00,1.57
9876.00,1.57
9875.00,1.57
9874.00,1.57
9873.00,1.57
9872.00,1.57
9871.00,1.57
9870.00,1.57
9869.00,1.57
9868.00,1.57
9867.00,1.57
9866.00,1.57
9865.00,1.57
9864.00,1.57
9863.00,1.57
9862.00,1.57
9861.00,1.57
9860.00,1.57
9859.00,1.57
9858.00,1.57
9857.00,1.57
9856.00,1.58
9855.00,1.58
9854.00,1.58
9853.00,1.58
9852.00,1.58
9851.00,1.58
9850.00,1.58
9849.00,1.58
9848.00,1.58
9847.00,1.58
9846.00,1.58
9845.00,1.57
9844.00,1.57
9843.00,1.57
9842.00,1.57
9841.00,1.57
9840.00,1.57
9839.00,1.57
9838.00,1.56
9837.00,1.56
9836.00,1.56
9835.00,1.56
9834.00,1.56
9833.00,1.56
9832.00,1.56
9831.00,1.56
9830.00,1.56
9829.00,1.56
9828.00,1.56
9827.00,1.56
9826.00,1.56
9825.00,1.56
9824.00,1.56
9823.00,1.57
9822.00,1.57
9821.00,1.57
9820.00,1.57
9819.00,1.57
9818.00,1.57
9817.00,1.57
9816.00,1.58
9815.00,1.58
9814.00,1.58
9813.00,1.58
9812.00,1.58
9811.00,1.58
9810.00,1.58
9809.00,1.57
9808.00,1.57
9807.00,1.57
9806.00,1.57
9805.00,1.57
9804.00,1.57
9803.00,1.57
9802.00,1.57
9801.00,1.57
9800.00,1.57
9799.00,1.57
9798.00,1.57
9797.00,1.57
9796.00,1.57
9795.00,1.57
9794.00,1.57
9793.00,1.57
9792.00,1.57
9791.00,1.57
9790.00,1.57
9789.00,1.57
9788.00,1.57
9787.00,1.57
